Kurtosis,Entropy,Fractal Dimension,Peak factor,Pulse factor,Crest factor,Energy ratio,Spectral flatness,Mean,Variance,Skewness,Peak vibration,Rms vibration,rul
0.40635583989512014,0,0.6263380969350014,4.3251476349241225,5.513345238491373,4.3251476349241225,0.25338109411661563,0.1750377688387008,-0.00019140625000000147,0.29020835711364745,-0.2766800836770724,2.33,0.5387099347051251,0.9988518943742825
0.19419736333981819,0,0.5911858094874239,3.920271706763072,4.929476480177828,3.920271706763072,0.20820441907374754,0.18032657880474323,0.003091406250000001,0.2555987502386475,-0.08147658009801294,1.982,0.5055772018507658,0.9977037887485649
0.03449184888730317,0,0.5937496846184744,3.373639182846507,4.256680138400256,3.373639182846507,0.3010153625385225,0.17877853116608733,-0.0079875,0.29417837015625004,0.09193621532318146,1.83,0.5424409371650522,0.9965556831228473
0.08733884586853158,0,0.5515208924360722,3.6620803423809454,4.621283617575609,3.6620803423809454,0.22221647022571112,0.2030105161060522,0.022698437499999995,0.26471783171630864,-0.020359689824835877,1.886,0.5150078162331617,0.9954075774971297
-0.042692220494469524,0,0.5836572046344336,3.511110019931321,4.407277338993216,3.511110019931321,0.2807992351959977,0.23241970425380168,0.002740625,0.2358012249121094,0.014205755011511523,1.705,0.4856014167375338,0.9942594718714122
-0.26928227087272605,0,0.5218316883696277,3.7839020320223775,4.666965186350751,3.7839020320223775,0.16897209546858627,0.21557439893656474,0.004711328124999999,0.24814418112167358,-0.031119140821790386,1.885,0.4981630031770475,0.9931113662456946
-0.11827478247079792,0,0.5964516970650708,3.898607064841377,4.842668528936122,3.898607064841377,0.3477291641098147,0.21253217070246733,-0.008712109375000002,0.29062507688461303,0.0149700475588123,2.102,0.539166929377512,0.9919632606199771
0.3554643539586655,0,0.6765267866395388,4.509542895194497,5.740013992632796,4.509542895194497,0.22947098892945958,0.30199720546785663,-0.007680859375000003,0.17042919775863646,0.07392759526604367,1.862,0.4129021595479672,0.9908151549942594
0.19358771446941958,0,0.6763347307629648,3.690346157168991,4.680099171622,3.690346157168991,0.24875434071981475,0.36973304683353375,-0.0026992187500000015,0.12677439937438967,-0.08598888754388045,1.314,0.35606415876390873,0.9896670493685419
0.05780990744682457,0,0.6492173613127213,3.855249214297297,4.832612752407624,3.855249214297297,0.24938666224404507,0.4149775130023757,-0.007477343749999999,0.11522950729919432,-0.0035898713125616932,1.309,0.33953706420470503,0.9885189437428243
0.012714954722371719,0,0.6687010716163871,3.752952617737062,4.69502903504798,3.752952617737062,0.23213707196781824,0.3587740978953653,0.007894531250000001,0.14411055372009277,0.02450111627553135,1.425,0.379701036795727,0.9873708381171068
0.31993496396045806,0,0.5749816788178986,4.059003058411671,5.175535926524069,4.059003058411671,0.2588398635303546,0.24841932878008657,0.01407109375,0.2543801668206787,0.02266759157261445,2.048,0.5045573926720329,0.9862227324913893
0.3842571773199941,0,0.521086853448778,4.3398968541802265,5.491884666427238,4.3398968541802265,0.34565123028933104,0.2154452858596285,0.045195312499999994,0.26293398294677733,-0.015857157291515777,2.234,0.5147587776995648,0.9850746268656716
-0.03696750328546994,0,0.5496498832934523,3.4366247891221375,4.299274493172233,3.4366247891221375,0.2870870552355649,0.29123432022712165,-0.0027519531249999988,0.2108308505821228,-0.03995127800709323,1.578,0.45917145362938777,0.983926521239954
0.08809297176811226,0,0.6037377510277538,3.8003750195943407,4.806719357464783,3.8003750195943407,0.2721623704080902,0.2930111267481406,-0.012584765625,0.19665845297103882,-0.004336642016991927,1.686,0.4436404279333377,0.9827784156142365
0.1804883712448353,0,0.5866918525871059,4.025603587615947,5.084513380409046,4.025603587615947,0.21824180700895568,0.25340072211026854,-0.010293749999999999,0.2200862246484375,-0.11789474033864643,1.889,0.46924640215722485,0.981630309988519
0.19548376127542566,0,0.5670165361791502,3.7113512230727417,4.715646635348965,3.7113512230727417,0.3131262259276652,0.33182783243044206,0.008826171874999999,0.16392587564315794,-0.034452195572575055,1.503,0.4049737978599665,0.9804822043628014
0.28748747763632165,0,0.5538216593276738,3.968009747110631,5.0418100684402685,3.968009747110631,0.17881905486554106,0.40436681039223915,0.0006617187500000003,0.1438554160345459,0.14093288871018483,1.505,0.3792833425109123,0.9793340987370838
-0.03835227788321571,0,0.5824504645434228,3.930755928784271,4.9362190945191,3.930755928784271,0.2558067994098199,0.41270597811755283,-0.008360546875000001,0.12016749539657594,0.07373440324869825,1.363,0.34675264114441146,0.9781859931113662
0.07764982591460257,0,0.5331970085618762,3.7307321830966247,4.683032344557979,3.7307321830966247,0.2611959090001472,0.44776960202986377,0.011367968749999999,0.12110636616149903,0.0032463161210913236,1.299,0.3481890246331725,0.9770378874856487
-0.046007688917512723,0,0.5554006116811055,3.316820990125732,4.168265461483093,3.316820990125732,0.25069739627634435,0.42033168755702793,0.0005031250000000004,0.1346282726464844,-0.04503788551262168,1.217,0.36691760080602565,0.9758897818599311
0.1331201106917992,0,0.5693546390467212,3.6906579471970105,4.671342053980885,3.6906579471970105,0.2645096052293068,0.424657375224235,-0.011276562499999998,0.1147693992944336,-0.07612709218989107,1.251,0.338963951116118,0.9747416762342136
0.24559672586924464,0,0.5996498201707543,4.064584543867567,5.113503335925667,4.064584543867567,0.2812852821732815,0.4213976434653867,-0.005528906250000001,0.12970224291442872,-0.13714166208303952,1.464,0.3601844134866888,0.9735935706084959
4.178983076766892,0,0.6712357946063711,7.2113711075941,9.731993278062333,7.2113711075941,0.25079147115067896,0.35619466532192257,-0.002466796875000001,0.16451291061630252,-0.677226609054711,2.925,0.40560941273979945,0.9724454649827784
0.5328128220502961,0,0.644638153379762,4.228415752593525,5.381503116905379,4.228415752593525,0.2277383434255131,0.4387437621373989,-0.0036355468749999995,0.11709347068954465,-0.07234594474776569,1.447,0.3422085444442102,0.9712973593570609
0.09047637817669152,0,0.6370633403017805,3.570148876761962,4.492526073291445,3.570148876761962,0.1836354007921754,0.4444226820128259,-0.0331328125,0.12405313704833984,-0.0268160807922976,1.263,0.3537667597619935,0.9701492537313433
0.4578865158637133,0,0.5764694915639591,4.817281185697523,6.106682686220579,4.817281185697523,0.29087737213223025,0.3979943731321963,0.0035429687500000023,0.13514276221618654,-0.11157588397181732,1.771,0.36763475739346246,0.9690011481056258
0.24959061737175858,0,0.598232457484962,3.846329490641957,4.837646625031687,3.846329490641957,0.23996960304854617,0.49353319357074593,0.0005285156250000006,0.10226242028060914,0.08250404226966525,1.23,0.3197853961790235,0.9678530424799081
